Entity Name	Type	Tag
Nanking	not named by Polo	FALSE
Nanwuli		FALSE
Nan�Chao	formerly Ai�Lao, Shan dynasty in Yun-nan	Organization
Naobanj�n		FALSE
Naoshirwan		FALSE
Naphtha in the Caucasian country		FALSE
Naphtha in the Caucasian country	DASH Fire used in war by the Karaunahs	FALSE
Napier	Sir C	Person
Napoleon III	his researches and experiments on mediaeval engines of war	Person
Napoleon III		Person
Narikela�Dvipa		FALSE
Narin�Kaleh	fortress	Location
Narkandam	volcanic island	Location
Narsinga	King of	Person
Narwhal tusk	mediaeval Unicorn�s Horn	FALSE
Nasich	see Nac	FALSE
Nasruddin (Nescradin)	officer in the Mongol Service	Person
Nassir-uddin	Mahmud, Sultan of Delhi	Person
Natigay	Tartar idol	FALSE
Navapa (Lop?)		FALSE
Nava�Khanda	or Nine Divisions of Ancient India	FALSE
Naversa (ancient Anazarbus	in Cilicia, under Taurus	FALSE
Nayan	K�bl�i�s kinsman, his revolt	Person
Nayan	K�bl�i marches against	Person
Nayan	routed in battle	Person
Nayan	put to death by K�bl�i	Person
Nayan	earchus at Hormuz	Person
Nebila and Mangla islands		Location
Nebuchadnezzar		FALSE
Necklaces	precious	FALSE
Necuveran	see Nicobar	FALSE
Negapatam	Chinese Pagoda at	FALSE
Negroes described		FALSE
Negropont		FALSE
Nellore		FALSE
Nemej	Niemicz (�Dumb�), applied to Germans by Slavs	FALSE
Nerghi	Plain of	FALSE
Nerghi	Neri (pigs)	FALSE
Nescradin	see Nasruddin	Person
Nescradin	Nesn�s (a goblin)	Person
Nestorian Christians	at Mosul	Organization
Nestorian Christians	Tauris	Organization
Nestorian Christians	Kashgar	Organization
Nestorian Christians	Samarkand	Organization
Nestorian Christians	Yarkand	Organization
Nestorian Christians	Tangut	Organization
Nestorian Christians	Kamul	Organization
Nestorian Christians	Chingintalas	Organization
Nestorian Christians	Sukchur	Organization
Nestorian Christians	Kampichu, Kan-chau	Organization
Nestorian Christians	their diffusion in Asia	Organization
Nestorian Christians	among the Mongols	Organization
Nestorian Christians	Erguiul and Sinju	Organization
Nestorian Christians	Egrigaia	Organization
Nestorian Christians	Tenduc	Organization
Nestorian Christians	China	Organization
Nestorian Christians	Yachi, or Yun-nan fu	Organization
Nestorian Christians	Cacanfu	Organization
Nestorian Christians	Yang-chau	Organization
Nestorian Christians	one in Polo�s suite	Organization
Nestorian Christians	churches at Chinghianfu	Organization
Nestorian Christians	church at Kinsay	Organization
Nestorian Christians	at St. Thomas	Organization
Nestorian Christians	Patriarch of	Organization
Nestorian Christians	Metropolitan	Organization
Nestorius	Patriarch of Constantinople	Person
Neverg�n Pass		FALSE
New Year Festival at K�bl�i�s Court		FALSE
Neza Tash Pass		FALSE
Ngan-king (Nanghin)		FALSE
Ngan-ning-ho River		FALSE
Ngantung	Mongol general	Person
Ngo-ning	or Ho-nhi	FALSE
Nia (ancient Ni-jang	in Khotan	FALSE
Nias Island		Location
Nibong Palm		FALSE
Nicaea of Alexander		FALSE
Nicholson	Edward B	Location
Nicobar (Necuveran) Islands		Location
Nicobar (Necuveran) Islands	etymology and people	Location
Nicolas	Christian name of Ahmad Sultan	Person
Nicolas	DASH Friar, of Vicenza	Person
Nicolas IV	Pope	Person
Nicolas of Pistoia		FALSE
Nieuhoff		FALSE
Nigudar (Nogodar	Mongol princes	Person
Nigudarian bands		FALSE
Nilaw�r (Nellore)		FALSE
Nile	sources of	FALSE
Nileshwaram		FALSE
Nileshwaram	N�mchah Musulm�n, �Half-and-Halfs�	FALSE
Nine	auspicious number among Tartars	FALSE
Nine Provinces (India)		Location
Nine Provinces (India)	(China)	Location
Ning-hsia	or hia (Egrigaia)	FALSE
Ning-yuan fu		FALSE
Ningpo		FALSE
Niriz	steel mines of	FALSE
Nirvana	figures of Buddha in	FALSE
Nishap�r		FALSE
Niuch� (Yuch�	Chinese name for the Church�s or race of Kin Empire	FALSE
Noah�s Ark in Armenia		FALSE
Nobles of Venice	Polo�s claim to be one	FALSE
Nobles of Venice		FALSE
Nochdarizari	mountains north of Kabul	Location
Nogai Khan	his intrigues and wars	Person
Nogai Khan	his history	Person
Nogai Khan		Person
Nogai Khan	wars with Toctai	Person
Nogodar (Nigudar	King of the Caraonas, story of	Person
Nomad tribes of Persia		FALSE
Nomogan (Numughan	K�bl�i�s son	Person
None	Nono, Nuna, title given to younger brothers or subordinate	Person
None	princes	Person
North	regions of the Far	Location
North Star	see Pole�Star	FALSE
Note Book	Polo�s	FALSE
Novgorod		FALSE
Nubia	St. Thomas	FALSE
Nubia	alleged use of elephants in	FALSE
Nukdaris	tribe west of Kabul	Location
Nuks�n Pass		Location
Numbers	mystic or auspicious	FALSE
Numbers	Nine	FALSE
Numbers	one hundred and eight	FALSE
Numbers	Nuna, see None	FALSE
Nusi�Ibrahim		FALSE
Nutmegs		FALSE
Nyuch�	or Church�, race of Kin Emperors, see Niuch�	Person
Nyuch�		Person
Oak of Hebron	see Terebinth	FALSE
Oaracta (Kishm	or Brakht)	FALSE
Obedience of Ismaelites	extraordinary	FALSE
Obi River		Location
Observatory at Peking		Location
Ocean Sea	other seas, parts of	Location
Ocean Sea		Location
Ocoloro Island		Location
Odoric	Friar	FALSE
Odoric	on Kinsay	FALSE
Odoric	on Fu-chau	FALSE
Odoric	Zayton	FALSE
Odoric	Java	FALSE
Odoric	Champa	FALSE
Odoric	Sumatra	FALSE
Odoric	on sago tree	FALSE
Odoric	on products of Ceylon	FALSE
Odoric	St. Thomas�s	FALSE
Odoric	Pepper Forest	FALSE
Odoric	brazil-wood	FALSE
Odoric	Th�na	FALSE
Oger	the Dane	FALSE
Ogotai Khan	see Okkodai	FALSE
Oil from the Holy Sepulchre		FALSE
Oil from the Holy Sepulchre	fountain of (Naphtha) at Baku	FALSE
Oil from the Holy Sepulchre	whale	FALSE
Oil from the Holy Sepulchre	DASH head (Capidoglio, or Sperm whale)	FALSE
Oil from the Holy Sepulchre	DASH walnut and Sesam�	FALSE
Oirad	or Uirad (Horiad), a great Tartar tribe	FALSE
Okkodai Khan	third son of Chinghiz	Person
Olak	Illuk, Aulak, see Lac	FALSE
Old Man of the Mountain (Aloadin)	his envoys to St. Lewis	Person
Old Man of the Mountain (Aloadin)	how he trained his Assassins	Person
Old Man of the Mountain (Aloadin)	his subordinate chiefs	Person
Old Man of the Mountain (Aloadin)	his end	Person
Old Man of the Mountain (Aloadin)		Person
Old Man of the Mountain (Aloadin)	account of	Person
Old Man of the Mountain (Aloadin)	the Syrian	Person
Old Man of the Mountain (Aloadin)	modern representative	Person
Olja�tu Khan	his correspondence with European princes	Person
Olja�tu Khan	his tomb	Person
Oman		FALSE
Omens	much regarded in Maabar	FALSE
Omens	by the Brahmans	FALSE
Onan Kerule	near Baikal	FALSE
Ondanique (fine kind of steel)	Andaine, Andanicum, Hundw�n�y	FALSE
Ondanique (fine kind of steel)	in Kerman	FALSE
Ondanique (fine kind of steel)	Chingintalas	FALSE
Oppert	Dr. Gustavus, Book on Prester John, Der Presbyter Johannes in	Person
Oppert	Sage und Geschichte	Person
Orang Gugu		FALSE
Orang Malayu River		Location
Orang Malayu River	Or Batuz	Location
Orbelian	John, identified by Bruun with Prester John	FALSE
Ordos	the Mongols of	FALSE
Organa (Jer�n)	Persian Ger�n	FALSE
Oriental phrases in Polo�s dictation		FALSE
Orissa		Location
Orkhon River		Location
Orleans	defence of	FALSE
Orleans	DASH Isle d�	FALSE
Orleans	Orloks, or Marshals of the Mongol Host	FALSE
Oroech		FALSE
Oroech	Oron, Mongol for a region or realm	FALSE
Oroech	Orphani, strange customs of the	FALSE
Oroech	Osci, the word	FALSE
Ostriches		FALSE
Ostyaks		FALSE
Otto	Bishop of Freisingen	Person
Oulatay (Uladai)	Tartar envoy from Persia	Person
Oulatay (Uladai)	Ovis Poli, see Sheep	Person
Oulatay (Uladai)	Oweke, see Ucaca	Person
Owen	Professor	Person
Owen	Rev. Gray, on the Lolos	Person
Owen	Owo, Mongol for Musk	Person
Oxen	humped, in Kerman	FALSE
Oxen	wild, shaggy (Yaks)	FALSE
Oxen	DASH wild (Beyamini)	FALSE
Oxen	in East Tibet	FALSE
Oxen	Burma	FALSE
Oxen	in Bengal	FALSE
Oxen	Anin	FALSE
Oxen	worshipped	FALSE
Oxen	figures of, worn	FALSE
Oxenham	Atlas	FALSE
Oxus Valley and River		Location
Oxus Valley and River	Ozene	Location
Oxus Valley and River		Location
Oxydracae	the	FALSE
Oxydracae	Oxyrhynchus	FALSE
Pa-yi writing	specimen of	FALSE
Pacamuria (Baccanor)		FALSE
Pacauta! (an invocation)		FALSE
Pacem	see Pasei	FALSE
Paddle-wheel barges		FALSE
Paderin	Mr., visits Kar�korum	Person
Padma Sambhava		FALSE
Pagaroyang	inscriptions from	FALSE
Paggi Islands		Location
Pagodas	Burmese	FALSE
Pagodas	alleged Chinese in India	FALSE
Pag�n (in Burma)		Location
Pag�n (in Burma)	ruins at	Location
Pag�n (in Burma)	empire of	Location
Pag�n (in Burma)	DASH Old (Tagaung)	Location
Pahang		FALSE
Pai-yen-ching		FALSE
Pai-yen-ching	Paizah, or Golden Tablet of Honour	FALSE
Pai-yen-ching	DASH and Yarligh	FALSE
Paipurth (Baiburt)		FALSE
Pakwiha	China ware	FALSE
Pakwiha	Pala, a bird	FALSE
Palace of Khan at Chagannor		Location
Palace of Khan at Chagannor	at Chandu (Shangtu)	Location
Palace of Khan at Chagannor	of cane	Location
Palace of Khan at Chagannor	at Langtin	Location
Palace of Khan at Chagannor	Cambaluc	Location
Palace of Khan at Chagannor	on Green Mount	Location
Palace of Khan at Chagannor	at Kenjanfu (Si-ngan fu)	Location
Palace of Khan at Chagannor	of the Empire of Manzi at Kinsay	Location
Palace of Khan at Chagannor	in Chipangu, paved and roofed with gold	Location
Palembang		FALSE
Palembang	Paliolle, Or de, for gold dust	FALSE
Palladius	the Archimandrite	FALSE
Palm (Measure)		FALSE
Palm Wine	see Wine of Palm	FALSE
Pamier (Pamir)	others	Person
Pamier (Pamir)	Plain of	FALSE
Pamier (Pamir)	its wild sheep	FALSE
Pamier (Pamir)	great height	FALSE
Pamier (Pamir)	pasture, etc.	FALSE
Pamier (Pamir)	described by Hiuen Tsang, Wood, Go�s, Abdul Mejid, Colonel Gordon and	FALSE
Pamier (Pamir)	Dr. M.A. Stein on	FALSE
Pamier (Pamir)	Lord Curzon on number of	FALSE
Pandarani	or Fandaraina	FALSE
Pandit Manphul		FALSE
Pandrethan in Kashmir	Buddhist temple at	Location
Pandyan kings		FALSE
Panja River	or Upper Oxus	Location
Panjkora		FALSE
Panjshir		FALSE
Panj�b		Location
Pantaleon	coins of	FALSE
Panth�	or Mahomedan Kingdom in Yun-nan	Location
Panya (or Pengya	in Burma	Location
Pan�Asiatic usages		FALSE
Pao-ki h�ien		FALSE
Paonano Pao		FALSE
Paper-money (Chao	K�bl�i�s made from bark	FALSE
Paper-money (Chao	modern. (See also Currency.)	FALSE
Papien River		Location
Pap�	Papesifu	FALSE
Paquier	Professor	Person
Paradise	DASH of the Old Man of the Mountain	Location
Paradise	DASH Rivers of	Location
Paradise	DASH of Persia	Location
Paradise	Apples of	Location
Paradise	DASH in legend of the Cross	Location
Paradise	destroyed	Location
Paramisura	founder of Malacca	Person
Paramisura	Parapomisadae	Person
Paramisura	Parasol	Person
Paravas		FALSE
Parez	Pariz, turquoise mines of	Location
Parez	DASH falcons of	Location
Pariahs (Paraiyar		FALSE
Pariahs (Paraiyar	etymology of	FALSE
Parker	E.H	FALSE
Parliament	Tartar	FALSE
Parl�k	or Perlak, see Ferlec	FALSE
Parl�k	DASH Tanjong	FALSE
Parpa iron mines		FALSE
Parrot	Professor, first to ascend Mount Ararat	FALSE
Parrots		FALSE
Partridges		FALSE
Partridges	black	FALSE
Partridges	Jiruft�	FALSE
Partridges	great (Chakors)	FALSE
Partridges	in mew. (See also Francolin.)	FALSE
Parwana	a traitor eaten by the Tartars	FALSE
Pary�n silver mines		FALSE
Par�kr�ma Bahu I		FALSE
Pascal of Vittoria	Friar	FALSE
Pasei	DASH History of	Person
Pasei	Pacem (Basma), a kingdom of Sumatra	Location
Pasei	DASH Bay of	Location
Pasha and Pashagar tribes		Location
Pashai		Location
Pashai	what region intended	Location
Pashai	DASH Dir	Location
Pasha�Afroz		FALSE
Passo (or Pace	Venetian	FALSE
Patarins	heretics	Person
Patarins	Patera, debased Greek, from Badakhsh�n	FALSE
Patlam	Holy Grail of Buddhism	Person
Patlam		FALSE
Patlam	Patra, or Alms-dish of Buddha	FALSE
Patlam	miraculous properties	FALSE
Patriarchs of Eastern Christians. (See also Catholicos and		FALSE
Patriarchs of Eastern Christians. (See also Catholicos and	Nestorian.)	FALSE
Patteik�Kar�		FALSE
Patterns	beast and bird, on silk, etc	FALSE
Patu	see Batu	FALSE
Paukin (Pao-ying)		FALSE
Pauthier	G., remarks on text of Polo	Person
Paved roads in China		FALSE
Paved roads in China	DASH streets of Kinsay	Location
Payan	see Bayan	Location
Payangadi		FALSE
Pa�	or Peyih tribe	Location
Peaches	yellow and white (apricots)	FALSE
Peacocks at St. Thomas�s		FALSE
Peacocks at St. Thomas�s	special kind in Coilum	FALSE
Pearls	fishery of	Person
Pearls	pearls and precious stones of kingdom of Maabar	Location
Pearls	rose-coloured in Chipangu	FALSE
Pearls		FALSE
Pearls	in Caindu	FALSE
Pears	enormous	FALSE
Pedir		FALSE
Pedro	Prince of Portugal	Person
Pegu and Bengal confounded		FALSE
Pei-chau (Piju)		FALSE
Pein (Pim	province	Location
Pein (Pim	site of	Location
Peking	white pagoda at. (See Cambaluc.)	FALSE
Pelly	Col. Sir Lewis, British Resident at Bushire	Person
Pema-ching		FALSE
Pemberton	Captain R	Person
Pentam (Bintang)		Location
Pepper	daily consumption of, at Kinsay	FALSE
Pepper	change in Chinese use of	FALSE
Pepper	great importation at Zayton, duty on	FALSE
Pepper	white and black	FALSE
Pepper	in Coilum	FALSE
Pepper	Eli and Cananore	FALSE
Pepper	Melibar	FALSE
Pepper	Guzerat	FALSE
Pepper	trade in, to Alexandria	FALSE
Pepper Country		Location
Peregrine falcons		FALSE
Perla (Ferlec)		FALSE
Persia	extent of name to Bokhara	Location
Persia	spoken of	Location
Persia	three Magi of	Location
Persia	its eight kingdoms	Location
Persia and India	boundary of	Location
Persian applied to language of foreigners at Mongol Court		FALSE
Persian Gulf (Sea of India?)		Location
Pesh�war		Location
Peter	Tartar slave of Marco Polo�s	Person
Pharaoh�s rats (Gerboa)		FALSE
Phayre	Major�General Sir Arthur	Person
Pheasants	large and long tailed	FALSE
Pheasants	Reeves�s	FALSE
Pheng (the Rukh)		FALSE
Philip III. and IV. of France		Person
Philip the Fair		FALSE
Philippine Islands		Location
Phillips	G	FALSE
Phipps	Captain	Person
Phra R�ma	Siamese kings so-called	FALSE
Phungan	Phungan-lu (Fungul?)	FALSE
Physician	a virtuous	FALSE
Physicians		FALSE
Pianfu (P�ing-yang fu	Piccoli	FALSE
Pianfu (P�ing-yang fu)		FALSE
Pichalok		FALSE
Pievtsov	General	Person
Pievtsov	expedition	Person
Pig-shells		FALSE
Pigeon posts		FALSE
Piju (Pei-chau)		FALSE
Pilgrimage	to Adam�s Sepulchre in Ceylon	Location
Pilgrimage	to Shrine of St. Thomas	Location
Pilgrimage	�Pillar Road�	Location
Pima (Pim)		FALSE
Pinati	king of Kaulam	Person
Pine woods in Mongolian desert		FALSE
Pine woods in Mongolian desert	DASH in South China	FALSE
Pinna�Cael (Punnei-K�yal)		FALSE
Pipino	Friar Francesco	Person
Pirabandi or Bir Pandi (Vira Pandi)		FALSE
Pirada		FALSE
Pirates of Malabar		FALSE
Pirates of Malabar	Guzerat	FALSE
Pirates of Malabar	Tana	FALSE
Pirates of Malabar	Somnath	FALSE
Pirates of Malabar	Socotra	FALSE
Piratical customs at Eli		FALSE
Pistachioes		FALSE
Plane	Oriental or Chin�r	FALSE
Plano Carpini		FALSE
Po-sz� (Persia)		FALSE
Pog	or Fiag River	Location
Poison	antidote to	FALSE
Poison wind		FALSE
Poisoning guests	custom of	FALSE
Poisonous pasturage		FALSE
Poland	Mongol invasion of	Location
Pole	or Jackdaw on Polo�s scutcheon	FALSE
Pole-star	invisible in Java the Less	FALSE
Pole-star	visible again in India	FALSE
Police		FALSE
Police	of Cambaluc	FALSE
Police	Kinsay	FALSE
Politeness of Chinese		FALSE
Polo	DASH Antonio, illegitimate son of Elder Marco	Person
Polo	DASH Marco, the elder son of Andrea, Uncle of the Traveller	Person
Polo	DASH Marco, called Marcolino, son of Nicolo the Younger	Person
Polo	his will	Person
Polo	perplexities in his biography	Person
Polo	recognition of his names of places, paralleled with Columbus	Person
Polo	story of his capture at Curzola	Person
Polo	writes his book in prison at Genoa	Person
Polo	his birth, circumstances of	Person
Polo	mentioned in his Uncle Marco�s will	Person
Polo	his imprisonment there	Person
Polo	dictates his book to Rusticiano	Person
Polo	dying vindication of his book	Person
Polo	executor to his brother Maffeo	Person
Polo	estimate of him and of his book	Person
Polo	his acquisition of languages, ignorance of Chinese, deficiencies in	Person
Polo	historical notices	Person
Polo	incredulity about his stories	Person
Polo	dictates his narrative	Person
Polo	his age	Person
Polo	probable extent of his authority	Person
Polo	difficulties as to this statement	Person
Polo	his notes	Person
Polo	his great experience	Person
Polo	historical anecdotes	Person
Polo	his erroneous view of Arabian coast	Person
Polo	his unequalled travels	Person
Polo	DASH Marco, others of this name	Person
Polo	DASH Nicolo, his alleged second marriage and sons	Person
Polo	his illegitimate sons	Person
Polo	approximate time of his death	Person
Polo	his tomb	Person
Polo	Andrea, grandfather of Marco	Person
Polo	sale of property to her husband	Person
Polo	DASH Maffeo, brother of Nicolo	Person
Polo	DASH Maffeo, brother of Traveller	Person
Polo	Roger Bacon as geographer	Person
Polo	whether he had to do with Persian scheme of paper currency in	Person
Polo	find young Marco there	Person
Polo	DASH Stefano and Giovannino, illegitimate brothers of Traveller	Person
Polo	the Elder, and mother of Maffeo the Younger	Person
Polo	doubts as to her kindred	Person
Polo	governor of Yang-chau	Person
Polo	in kingdom of Chamba	Person
Polo	never in islands of Sea of Chin	Person
Polo	go to Bokhara	Person
Polo	set out again with Pope�s letters, etc.	Person
Polo	governor of Yang-chau	Person
Polo	DASH Bellela, second daughter	Person
Polo	died before 1333	Person
Polo	DASH Donata, wife of Traveller	Person
Polo	death between 1333�1336	Person
Polo	before Council	Person
Polo	may have been Loredano	Person
Polo	DASH or Bragadino, Fantina, eldest daughter of Traveller	Person
Polo	DASH Felice, a cousin	Person
Polo	DASH Fiordelisa, wife of last	Person
Polo	Fiordelisa, daughter of Maffeo the Younger	Person
Polo	in Kan-chau	Person
Polo	time of death between 1309 and 1318	Person
Polo	probabilities as to birth	Person
Polo	will of	Person
Polo	abstract from	Person
Polo	DASH Marco, the Traveller	Person
Polo	veracity	Person
Polo	Ramusio�s notices, extracts from	Person
Polo	nicknamed Millioni	Person
Polo	release and marriage	Person
Polo	arms	Person
Polo	claim to nobility	Person
Polo	supposed autograph	Person
Polo	is taken to East	Person
Polo	employed by K�bl�i, mentioned in Chinese Records	Person
Polo	mission to Yun-nan	Person
Polo	employed at Kan-chau, Kara Korum, Champa and Indian Seas	Person
Polo	returns home	Person
Polo	commands a galley at Curzola	Person
Polo	taken prisoner and carried to Genoa	Person
Polo	release and return to Venice	Person
Polo	evidence as to story of capture	Person
Polo	record of exemption from municipal penalty	Person
Polo	gives copy of book to T. de Cepoy	Person
Polo	marriage and daughters	Person
Polo	lawsuit with Paulo Girardo, proceeding regarding house property	Person
Polo	illness and last will	Person
Polo	probable date of death	Person
Polo	place of burial	Person
Polo	professed portraits of	Person
Polo	alleged wealth	Person
Polo	true claims to glory	Person
Polo	faint indications of personality	Person
Polo	rare indications of humour	Person
Polo	absence of scientific notions	Person
Polo	geographical data in book	Person
Polo	Chinese notices	Person
Polo	allusions to Alexander	Person
Polo	contemporary recognition	Person
Polo	by T. de Cepoy, Friar Pipino	Person
Polo	J. d�Acqui, Giov. Villani, and P. d�Abano	Person
Polo	notice by John of Ypres	Person
Polo	borrowings in poem of Bauduin de Sebourc	Person
