chapterNo	chapterTitle	sectionNo	sectionTitle	sentenceNo	sentence	Polo Location	Person	Location	Travel verbs	Narrate verbs	Travel Verb Phrases	Travel Noun Phrases	Travel Phrases	Travelled Location
1	PART 1	8	On a certain Miracle of the Movement of a Mountain in that Region	125	But what have I now to tell you?				tell	tell	tell you	you		
1	PART 1	8	On a certain Miracle of the Movement of a Mountain in that Region	126	While they were thus deeply engaged in prayer, an angel, by the message of God, appeared to a bishop who was a man of very holy life.				were,engaged,appeared,was	were,engaged,appeared,was	were thus deeply engaged in prayer,engaged in prayer,appeared to a bishop who was a man of very holy life,was a man of very holy life	prayer,a bishop who was a man of very holy life,a man of very holy life		
1	PART 1	8	On a certain Miracle of the Movement of a Mountain in that Region	127	"He said, ""Oh, bishop!"				said	said	said , `` Oh , bishop !			
1	PART 1	8	On a certain Miracle of the Movement of a Mountain in that Region	128	"do you now go to a certain shoemaker with one eye, and tell him that at his prayer the mountain will be moved""."				do,tell,be,moved	do,tell,be,moved	do you now go to a certain shoemaker with one eye , and tell him that at his prayer,tell him that at his prayer,be moved '',moved ''	you,him		
1	PART 1	8	On a certain Miracle of the Movement of a Mountain in that Region	129	Now this shoemaker was a very honest and chaste man ; 				was	was	was a very honest and chaste man	a very honest and chaste man		
1	PART 1	8	On a certain Miracle of the Movement of a Mountain in that Region	130	he fasted and went regularly to mass, and gave every day bread to the poor.				fasted,went,gave	fasted,went,gave	fasted and went regularly to mass , and gave every day bread to the poor,went regularly to mass,gave every day bread to the poor	every day bread		
1	PART 1	8	On a certain Miracle of the Movement of a Mountain in that Region	131	I will tell you a thing that he did, to prove his good faith and life.				tell,did,prove	tell,did,prove	tell you a thing that he did , to prove his good faith and life,did , to prove his good faith and life,prove his good faith and life	you,his good faith and life		
1	PART 1	8	On a certain Miracle of the Movement of a Mountain in that Region	132	It happened one day that a very beautiful woman came to his shop to purchase a pair of shoes, and in order to make them fit, he was obliged to look at her foot and ankle, and they were so finely shaped that he felt his eye take an undue pleasure in viewing them.				happened,came,purchase,make,fit,was,obliged,look,were,shaped,felt,take,viewing	happened,came,purchase,make,fit,was,obliged,look,were,shaped,felt,take,viewing	happened one day that a very beautiful woman came to his shop to purchase a pair of shoes , and in order to make them fit,came to his shop to purchase a pair of shoes,purchase a pair of shoes,make them fit,fit,was obliged to look at her foot and ankle,obliged to look at her foot and ankle,look at her foot and ankle,were so finely shaped that he felt his eye take an undue pleasure in viewing them,shaped that he felt his eye take an undue pleasure in viewing them.,felt his eye take an undue pleasure in viewing them,take an undue pleasure in viewing them,viewing them	his shop to purchase a pair of shoes,a pair of shoes,them,I,her foot and ankle,his eye,an undue pleasure,them		
1	PART 1	8	On a certain Miracle of the Movement of a Mountain in that Region	133	"As soon as she was gone, he began bitterly to reproach himself, and remembered the text, ""if thine eye offend thee, pluck it out, and cast it from thee"".  "				was,gone,began,reproach,remembered,offend,pluck,cast	was,gone,began,reproach,remembered,offend,pluck,cast	was gone,gone,began bitterly to reproach himself , and remembered the text , `` if thine eye offend thee , pluck it out , and cast it from thee '',reproach himself,remembered the text , `` if thine eye offend thee , pluck it out , and cast it from thee '',offend thee , pluck it out , and cast it from thee,pluck it out,cast it from thee	I,himself,the text , `` if thine eye offend thee , pluck it out,thee '',it,it		
1	PART 1	8	On a certain Miracle of the Movement of a Mountain in that Region	134	He then took a sharp weapon, and stuck it into his eye, so that it burst in his head, and he never saw with it again.				took,stuck,saw	took,stuck,saw	took a sharp weapon,stuck it into his eye , so that it burst in his head,saw with it again	a sharp weapon,it		
1	PART 1	8	On a certain Miracle of the Movement of a Mountain in that Region	135	Thus you see he was a most holy and good man.				was	was	was a most holy and good man	a most holy and good man		
1	PART 1	8	On a certain Miracle of the Movement of a Mountain in that Region	136	When, therefore, the bishop had this vision, he told it to all his people, and they agreed that this shoemaker should be called before them, and when he came, they requested him to pray to God that he would make the mountain move.				had,told,agreed,be,called,came,requested,pray,make	had,told,agreed,be,called,came,requested,pray,make	had this vision,told it to all his people,agreed that this shoemaker should be called before them,be called before them,called before them,came,requested him to pray to God that he would make the mountain move,pray to God that he would make the mountain move,make the mountain move	this vision,it,I,him,God,the mountain move		
1	PART 1	8	On a certain Miracle of the Movement of a Mountain in that Region	137	But when the shoemaker heard what the bishop and the others said, he answered that he was not so good a man as that God or our lady should for his sake do so great a miracle.				heard,said,answered,was	heard,said,answered,was	heard what the bishop and the others said,said,answered that he was not so good a man as that God or our lady should for his sake do so great a miracle,was not so good a man as that God or our lady should for his sake do so great a miracle	I,that God or our lady		
1	PART 1	8	On a certain Miracle of the Movement of a Mountain in that Region	138	But the Christians pressed him so earnestly, that he at last agreed, and made the prayer.				pressed,agreed,made	pressed,agreed,made	pressed him so earnestly , that he at last agreed , and made the prayer,agreed , and made the prayer,made the prayer	him,the prayer		
1	PART 1	8	On a certain Miracle of the Movement of a Mountain in that Region	139	When the final day was come, they all rose early in the morning, great and small, male and female; 				was,come,rose	was,come,rose	was come,come,rose early in the morning , great and small , male and female	I		
1	PART 1	8	On a certain Miracle of the Movement of a Mountain in that Region	140	and entering the church, they sung the holy mass, and then proceeded out to the plain in front of the mountain.				entering,sung,proceeded	entering,sung,proceeded	entering the church,sung the holy mass , and then proceeded out to the plain in front of the mountain,proceeded out to the plain in front of the mountain.	the church,the holy mass,the plain in front of the mountain		
1	PART 1	8	On a certain Miracle of the Movement of a Mountain in that Region	141	They were fully a hundred thousand, and they all placed themselves in front of the cross.				were,placed	were,placed	were fully a hundred thousand,placed themselves in front of the cross	themselves		
1	PART 1	8	On a certain Miracle of the Movement of a Mountain in that Region	142	The caliph then came with a vast number of Saracens, eager to slay the unbelievers, for they thought it impossible the hill could be moved, and they themselves were in great fear and doubt ; 				came,slay,thought,be,moved,were	came,slay,thought,be,moved,were	came with a vast number of Saracens , eager to slay the unbelievers , for they thought it impossible the hill could be moved,slay the unbelievers,thought it impossible the hill could be moved,be moved,moved,were in great fear and doubt	a vast number of Saracens,the unbelievers,it,I,great fear and doubt		
1	PART 1	8	On a certain Miracle of the Movement of a Mountain in that Region	143	nevertheless they had good hope in their Creator.				had	had	had good hope in their Creator	good hope in their Creator		
