chapter No	chapter Title	section No	section Title	sentence No	sentence
1	part1	24	Hunting Palace at Shandu in Tartary	177	Frequently he rides through that enclosure, having a leopard on the crupper of his horse, which, whenever he is inclined, he lets go, and it catches a stag, deer, or wild-goat, which is given to the gerfalcons in the cage.
1	part1	24	Hunting Palace at Shandu in Tartary	178	In this park, too, the monarch has a large palace framed of cane, the interior gilded all over, having pictures of beasts and birds most skilfully worked on it.
1	part1	24	Hunting Palace at Shandu in Tartary	179	The roof is of the same material, and so richly varnished that no water can penetrate.
1	part1	24	Hunting Palace at Shandu in Tartary	180	I assure you these canes are more than three palms thick, and from ten to fifteen paceslong.
1	part1	24	Hunting Palace at Shandu in Tartary	181	They are cut lengthways, from onc knot to the other, and then arranged so as to form the roof.
1	part1	24	Hunting Palace at Shandu in Tartary	182	The whole structure is so disposed that the khan, when he pleases, can order it to be taken down, for it is supported by more than 200 cords of silk.
1	part1	24	Hunting Palace at Shandu in Tartary	183	His majesty remains there three months of the year, June, July, and August, the situation being cool and agreeable ; and during this period his palace of cane is set up, while all the rest of the year it is down.
1	part1	24	Hunting Palace at Shandu in Tartary	184	On the 28th of August, he departs thence, and for the following purpose :—There are a race of mares white as snow, with no mixture of any other colour, and in number 10,000, whose milk must not be drunk by any one who is not of imperial lineage.
1	part1	24	Hunting Palace at Shandu in Tartary	185	Only one other race of men can drink it, called Boriat, because they gained a victory for Gengis Khan.
1	part1	24	Hunting Palace at Shandu in Tartary	186	When one of these white animals is passing, the Tartars pay respect to it as to a great lord, standing by to make way for it.
1	part1	24	Hunting Palace at Shandu in Tartary	187	The astrologers and idolaters, too, have told the khan, that on the 28th August this milk must be sprinkled through the air, and over the earth, that the spirits may drink plentifully, and may preserve all that belong to him, men, women, beasts, birds, and other things.
1	part1	24	Hunting Palace at Shandu in Tartary	188	But there is a wonderful circumstance that I had forgotten.
1	part1	24	Hunting Palace at Shandu in Tartary	189	When the monarch remained in that palace, and there came on rain, fog, or any bad weather, he had skilful astronomers and enchanters, who made these mischiefs fly away from his palace, so that none of them could approach it.
1	part1	24	Hunting Palace at Shandu in Tartary	190	These wise men are called Tebet and Quesmur ;they are idolaters, and more skilful in diabolical arts and enchantments than any other generation; and though they do it by the art of the devil, they make other men believe that it is through their great sanctity and by the power of God.
1	part1	24	Hunting Palace at Shandu in Tartary	191	t I must tell you, too, another of their customs, that when any man is judged and condemned to death by his lord, they cook and eat him, but not when he dies a natural death.
1	part1	24	Hunting Palace at Shandu in Tartary	192	t I will tell you, too, a great wonder which these bakst do by their enchantments.
1	part1	24	Hunting Palace at Shandu in Tartary	193	When the monarch sits at table in his hall of state, and the cups are ten paces distant, full of wine, milk, and other beverages, they cause them, by their magical spells, to rise from the pavement and place themselves before the prince, without any one touching them ; this is done in the presence of 10,000 men ; and the fact is real and true, without any lie.
1	part1	24	Hunting Palace at Shandu in Tartary	194	These baksi, when the festivals of their idols come round, go to his majesty and say, “ Great sire, you know the feast of such an idol approaches, and are aware that he can cause bad weather and much mischief to your cattle and grain.
1	part1	24	Hunting Palace at Shandu in Tartary	195	We pray, therefore, that you will give us all the sheep with black heads, also incense, aloe-wood, and such and such other things”.
1	part1	24	Hunting Palace at Shandu in Tartary	196	This they tell to the barons, who repeat it to the khan, and he gives what they demand.
1	part1	24	Hunting Palace at Shandu in Tartary	197	Then they goto the image and raise in his presence a delicious fragrance, with incense and spices, cook the flesh, and place it with bread before him.
1	part1	24	Hunting Palace at Shandu in Tartary	198	Thus every god has his day of commemoration in the same manner as our saints.
1	part1	24	Hunting Palace at Shandu in Tartary	199	They have also extensive abbeys and monasteries, one of which here resembles a little city, containing upwards of 2000 monks, who are clothed in a particular dress, which is handsomer than that of other men.
1	part1	24	Hunting Palace at Shandu in Tartary	200	They worship their idols by the grandest feasts, songs, and lights that ever were seen.
1	part1	24	Hunting Palace at Shandu in Tartary	201	And I may tell you that many of these baksi, according to their order, may take wives, do so, and have a number of children.
