chapter No	chapter Title	section No	section Title	sentence No	sentence
3	part3	61	Conclusion	843	You have learned also the accident whereby it was procured, without which we should have found it very difficult to return into our country.
3	part3	61	Conclusion	844	But I believe it was the pleasure of God, that they might make known the great things that are in the world, and, as formerly declared in the preface, there never was a man, either Christian or Saracen, or Tartar or Pagan, who explored so much of the world as did Marco, the son of Nicolo Polo, that noble and great citizen of Venice.
3	part3	61	Conclusion	845	Deo Gratias.
3	part3	61	Conclusion	846	Amen, Amen.
3	part3	7	Kingdom of Lochac	847	Leaving this island, and sailing between south and south-west 700 miles, you find two isles, a large and a small, called Sondur and Condur.
3	part3	7	Kingdom of Lochac	848	Departing thence, and going south-east still 500 miles, you find a very extensive province named Lochac.
3	part3	7	Kingdom of Lochac	849	The people are subject only to a native king, are idolaters, with languages of their own.
3	part3	7	Kingdom of Lochac	850	They are tributary to no power, being so situated that no invader can reach their land ; otherwise it would soon be subdued by the great khan.
3	part3	7	Kingdom of Lochac	851	Brazilwood is in abundance, and gold in almost incredible quantities.
3	part3	7	Kingdom of Lochac	852	There are elephants and other animals for hunting; and from this place is derived all the porcelain that is circulated as money through the provinces now described.
3	part3	7	Kingdom of Lochac	853	I have only to add, that the country is difficult to reach; the king himself does not wish to be visited by strangers, and thus no one knows his treasure and condition.
3	part3	8	Pentam and other Islands	854	When a man goes 500 miles southward from Lochac, he finds an island named Pentam, very wild, all covered with odoriferous woods.
3	part3	8	Pentam and other Islands	855	Thence he navigates between these two islands about sixty miles, drawing only four paces of water, so that large vessels in the passage must remove their: rudder.
3	part3	8	Pentam and other Islands	856	He then goes on south-east about thirty miles, and reaches an island also named Pentam, with the noble and rich city Malauir, having much traffic in spices and other articles.
3	part3	8	Pentam and other Islands	857	The people have a king and languages of their own.
3	part3	9	Island of Little Java (Sumatra)	858	Departing from Pentam, and going 130-miles south-east, you find the island of Java the Lesser; but notwithstanding this title, it is above two thousand miles in circuit, with eight kingdoms, and the same number of crowned sovereigns.
3	part3	9	Island of Little Java (Sumatra)	859	I will tell you the whole truth about it.
3	part3	9	Island of Little Java (Sumatra)	860	The people are idolaters, and each nation has a language of its own.
3	part3	9	Island of Little Java (Sumatra)	861	There is a very great abundance of treasure and costly spices, as well as of lignum aloes and many other woods unknown in our country.
3	part3	9	Island of Little Java (Sumatra)	862	What will appear very wonderful is, that this isle lies so far south, that the north star is never seen.
3	part3	9	Island of Little Java (Sumatra)	863	Now I will tell you of each kingdom by itself.
