chapterNo	chapterTitle	sectionNo	sectionTitle	sentence	sentence_cleaned
1	PART 1	17	Festival of the New Year	Now that I have described to you the joy of the White Feast, I will tell you of a most noble thing done by this monarch ; for he has ordered vestments to be bestowed upon the barons there present.	described joy white feast tell noble thing done monarch ordered vestments bestowed upon barons present
1	PART 1	18	Robes bestowed by the Great Khan	He has twelve barons, who are called quiesitan, or the faithful men of the supreme lord.	twelve barons called quiesitan faithful men supreme lord
1	PART 1	18	Robes bestowed by the Great Khan	He gives to each thirteen vestments, differing in colour, and adorned with precious stones, pearls, and other great and most valuable articles ; also a golden girdle, and sandals worked with threads of silver, so that each, in these several dresses, appears like a king; and there is a regulation what dress ought to be worn at each of the feasts.	gives thirteen vestments differing colour adorned precious stones pearls great valuable articles also golden girdle sandals worked threads silver several dresses appears like king regulation dress ought worn feasts
1	PART 1	18	Robes bestowed by the Great Khan	The monarch has thirteen robes of the same colour with those of his barons, but more costly.	monarch thirteen robes colour barons costly
1	PART 1	18	Robes bestowed by the Great Khan	And now I will relate a most wonderful thing, namely, that a large lion is led into his presence, which, as soon as it sees him, drops down, and makes a sign of deep humility, owning him for its lord, and moving about without any chain.	relate wonderful thing namely large lion led presence soon sees drops makes sign deep humility owning lord moving without chain
1	PART 1	18	Robes bestowed by the Great Khan	Now you shall hear of the great huntings made by this powerful ruler.	shall hear great huntings made powerful ruler
1	PART 1	19	Profusion of Game supplied to his Court	He resides in the city of Cathay, that is Kambalu, three months, December, January, and February, and has commanded that, for forty days’ journey round, all the people should engage in hunting and falconry.	resides city cathay kambalu three months december january february commanded forty days’ journey round people engage hunting falconry
1	PART 1	19	Profusion of Game supplied to his Court	The various lords of nations and lands are ordered to bring to him large beasts, stags, boars, wild-goats, and other animals.	various lords nations lands ordered bring large beasts stags boars wildgoats animals
1	PART 1	19	Profusion of Game supplied to his Court	Those at the distance of thirty days’ journey send the bodies preserved with the entrails taken out, while those at forty send only the skins, which are employed as furniture for his army.	distance thirty days’ journey send bodies preserved entrails taken forty send skins employed furniture army
1	PART 1	2	Insurrection raised by Nayan	You must understand that a certain cousin of his, named Nayan, who, like his ancestors, was his vassal, yet had many lands and provinces of his own, and could raise 400,000 horsemen, being thirty years old,refused to remain longer in subjection, and assumed the whole sovereignty to himself.	must understand certain cousin named nayan like ancestors vassal yet many lands provinces could raise 400000 horsemen thirty years oldrefused remain longer subjection assumed whole sovereignty
