chapterNo,chapterTitle,sectionNo,sectionTitle,sentence
1,PART 1,15,The Magnificence of his Festivals,"His first wife is seated beside him on the left, while, on the right, are his sons and nephews, and all those of imperial lineage, who are so stationed that their head is on a level with the feet of the monarch."
1,PART 1,15,The Magnificence of his Festivals,The barons sit still lower; 
,,,,"while the ladies, daughters, and female relations of the khan are placed beneath the queen on the left side, and under them all the wives of the barons ; "
,,,,every class knows the spot where they ought to sit.
1,PART 1,15,The Magnificence of his Festivals,"The tables are so arranged that the monarch can see all the company, who are very numerous ; "
,,,,"and outside of that hall there eat more than 40,000 persons, who have come with presents or remarkable objects from foreign parts, and attend on the days when he holds a court or celebrates a marriage."
1,PART 1,15,The Magnificence of his Festivals,"In the midst of this hall is a very large vessel of fine gold, containing wine, and on each side two smaller ones, whence the liquor is poured out into flagons, each containing fully enough for eight men ; "
,,,,"and one of these is placed between every two guests, who have besides separate cups of gold to drink out of."
1,PART 1,15,The Magnificence of his Festivals,"This supply of plate is of very great value, and indeed the khan has so many vessels of gold and silver that none without seeing could possibly believe it."
1,PART 1,15,The Magnificence of his Festivals,"At each door of the great hall, or of any part of the palace occupied by his majesty, stand two officers of gigantic height, holding in their hands staves, to prevent persons who enter from touching the threshold."
1,PART 1,15,The Magnificence of his Festivals,"If any one chances to commit this offence, they take from him his garment, which he must redeem by a payment, or if they spare his dress, inflict at least a number of blows fixed by authority."
1,PART 1,15,The Magnificence of his Festivals,"As strangers may not be aware of this prohibition, officers are appointed to warn them of it at the time of introduction."
1,PART 1,15,The Magnificence of his Festivals,"Since, however, some of the company, on leaving the hall, may be so affected with liquor as to be unable to guard against the accident, it is not then severely punished."
1,PART 1,15,The Magnificence of his Festivals,"Those who serve the khan at table are great barons, who hold their mouths carefully wrapped in rich towels of silk and gold, that their breath may not blow upon the dishes."
1,PART 1,15,The Magnificence of his Festivals,"When he begins to drink, all the instruments, which are very numerous, are sounded, and while the cup is in his hand, the barons and others present fall on their knees, and make signs of great humility ; "
,,,,"this is done every time he drinks, or when new viands are brought in."
1,PART 1,15,The Magnificence of his Festivals,"These I shall not attempt to recount, since any one may believe that he will have the greatest variety of beasts and birds, wild and domestic, and of fishes in their season, and in the greatest abundance, prepared most delicately in various modes suitable to his magnificence and dignity."
1,PART 1,15,The Magnificence of his Festivals,"Every baron or knight brings his wife, and she sits at table along with the other ladies."
,,,," When the great sire has eaten, and the tables are removed, a number of jesters, players, and other witty persons perform various pieces, exciting much mirth and pleasure among the company, who then all depart and go to their homes."
1,PART 1,16,Great Festival at the King's Birthday,The Tartars celebrate a festival on the day of their nativity.
1,PART 1,16,Great Festival at the King's Birthday,"The birthday of the khan is on the 28th September, and is the greatest of all, except that at the beginning of the year."
1,PART 1,16,Great Festival at the King's Birthday,"On this occasion he clothes himself in robes of beaten gold, and his twelve barons and 12,000 soldiers wear like him dresses of a uniform colour and shape ;"
,,,," not that they are so costly, but similarly made of silk, gilded, and bound by a cincture of gold."
1,PART 1,16,Great Festival at the King's Birthday,"Many have these robes adorned with precious stones and pearls, so as to be worth 10,000 golden bezants."
1,PART 1,16,Great Festival at the King's Birthday,"The great khan, twelve times in the year, presents to those barons and knights robes of the same colour with his own; "
,,,,and this is what no lord in the world can do.
1,PART 1,16,Great Festival at the King's Birthday,"On the day of his nativity, all the Tartars from every province of the world, who hold lands under him, celebrate a festival, and bring presents suited to their station."
1,PART 1,16,Great Festival at the King's Birthday,The same is done by every individual who asks from him any favour or office.
1,PART 1,16,Great Festival at the King's Birthday,He has twelve barons who bestow commands on such persons as they think proper.
1,PART 1,16,Great Festival at the King's Birthday,"On that day, the Christians, Saracens, and all the races of men who are subject to him, make prayers to their gods that they will preserve, and grant him a long, healthy, and happy life."
1,PART 1,16,Great Festival at the King's Birthday,"I will tell you no more of this festival, but of another which they celebrate at the beginning of the year, called the White Feast."
1,PART 1,17,Festival of the New Year,"The Tartars begin their year in February,when the khan and his people celebrate a feast, where all, both men and women, are clothed in white robes."
1,PART 1,17,Festival of the New Year,"They consider these as signifying joy and good fortune, and that hence all prosperity will happen to them throughout the year."
1,PART 1,17,Festival of the New Year,"On that day, all who hold land or any dominion under him, make the most magnificent presents in their power, consisting of gold, silver, pearls, precious stones, and rich white cloths; "
,,,,"so that, during the whole year, he may have abundance of treasures, and of the means of enjoying himself."
1,PART 1,17,Festival of the New Year,"They present also more than 5000 camels, with about 100,000 beautiful white horses."
1,PART 1,17,Festival of the New Year,"On that day, too, he is gratified with at least 5000 elephants covered with cloths of silk and gold, finely wrought with figures of beasts and birds, and each having on his back a box filled with vessels of gold and silver, and other things necessary for the feast."
1,PART 1,17,Festival of the New Year,"They all pass before the great khan, and form the most brilliant spectacle ever seen in this world."
1,PART 1,17,Festival of the New Year,"In the morning of that festal day, before the tables are spread, the kings, generals, counts, astrologers, physicians, falconers, and many other officers and rulers, repair to the hall of the sovereign, and those who are not admitted remain without the palace in a place where the monarch can fully see them."
